id,d_same_conflict,d_same_topic,margin,score,family,replicate,map_seed,blend
e358760,0.765252792637,0.755832552454,-0.00942024018302,0,gaussian,0,20260911,hybrid50
e365088,0.587457838719,0.451725762805,-0.135732075913,0,gaussian,0,20260911,hybrid50
e367876,0.580692888217,0.74848176111,0.167788872892,1,gaussian,0,20260911,hybrid50
e372525,0.665264815121,0.684660870316,0.0193960551949,1,gaussian,0,20260911,hybrid50
e375642,0.817865081034,0.689028842679,-0.128836238355,0,gaussian,0,20260911,hybrid50
e377040,0.857872714188,0.599375031023,-0.258497683164,0,gaussian,0,20260911,hybrid50
e382692,0.764643920923,0.62411577664,-0.140528144283,0,gaussian,0,20260911,hybrid50
e385608,0.56406569912,0.712420184088,0.148354484968,1,gaussian,0,20260911,hybrid50
e393194,0.64983000697,0.647217375482,-0.00261263148844,0,gaussian,0,20260911,hybrid50
e393464,0.655641863477,0.667412359012,0.0117704955353,1,gaussian,0,20260911,hybrid50
e400162,0.556212849439,0.677104931693,0.120892082254,1,gaussian,0,20260911,hybrid50
e402556,0.582160111354,0.830951701154,0.248791589801,1,gaussian,0,20260911,hybrid50
e406118,0.842738201753,0.784263545514,-0.0584746562396,0,gaussian,0,20260911,hybrid50
e408018,0.637238990763,0.629209159611,-0.00802983115193,0,gaussian,0,20260911,hybrid50
e409792,0.742044030887,0.409052500497,-0.332991530389,0,gaussian,0,20260911,hybrid50
e411947,0.756322052556,0.704706661689,-0.0516153908672,0,gaussian,0,20260911,hybrid50
e429520,0.699518865959,0.724194777961,0.0246759120022,1,gaussian,0,20260911,hybrid50
e433119,0.736418846708,0.837691438437,0.101272591729,1,gaussian,0,20260911,hybrid50
e433270,0.527863930882,0.709204811932,0.18134088105,1,gaussian,0,20260911,hybrid50
e437483,0.632277850001,0.611581842104,-0.0206960078968,0,gaussian,0,20260911,hybrid50
